,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
153,dying,2015-08-13,1040,13,False,False,отпускать мочь уебывать нахуй,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
154,dying,2015-08-13,879,18,False,False,обещать обещать сделать,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
155,dying,2015-08-13,579,9,False,False,жить жить твой жизнь появляться полина,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
156,dying,2015-08-13,988,15,False,False,забывать твой поцелуй,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
157,dying,2015-08-13,735,21,False,False,хороший пора это запоминать жить свой удовольствие,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
158,dying,2015-08-13,1155,29,False,False,любить катя кормить катя писать катя гулять катя ценить катя обнимать катя беречь катя,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
159,dying,2015-08-13,1475,13,False,False,го спиваться,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
160,dying,2015-08-13,777,6,False,False,делаться хороший,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
161,dying,2015-08-13,823,19,False,False,адекватный пока встречать катя,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
162,dying,2015-08-13,740,7,False,False,весь,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
163,dying,2015-08-13,839,5,False,False,близко близкие,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
164,dying,2015-08-13,617,15,False,False,лето нужно проводить лиза,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
165,dying,2015-08-13,1021,10,False,False,оказываться уебок,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
166,dying,2015-08-13,905,13,False,False,запоминать пророчество когда-нибудь сон страдать одиночество снова прийти ко э асадов,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
167,dying,2015-08-13,1111,22,False,False,адекватный пока встречать настя,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
168,dying,2015-08-13,1617,20,False,False,лезть вскрывать,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
169,dying,2015-08-13,1261,13,False,False,почему сразу мочь сказать привыкать ко очень нужный,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
170,dying,2015-08-13,875,17,False,False,любовь даша,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
171,dying,2015-08-13,1273,23,False,False,хотеть просто дружить влюбляться,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
172,dying,2015-08-13,879,13,False,False,карина рядом враг ложиться град,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
173,dying,2015-08-13,1161,16,False,False,мама взрослеть становиться больно,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
174,dying,2015-08-13,443,2,False,False,экзамен 2 неделя отсчет пойти тунеядец,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
175,dying,2015-08-13,575,17,False,False,д добрый артистичный ш шикарный афигенный,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
176,dying,2015-08-13,963,9,False,False,любить пьяненький мальчик,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
177,dying,2015-08-13,1127,14,False,False,чувство забывать человек взять написать это сделать,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
178,dying,2015-08-13,489,12,False,False,каждый яна фея,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
179,dying,2015-08-13,485,14,False,False,каждый настя должный свой ира,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
180,dying,2015-08-13,815,13,False,False,обижать рита хороший,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
181,dying,2015-08-13,1169,17,False,False,скучать макс,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
182,dying,2015-08-13,558,9,False,False,славик это хороший друг братан опасный парень идеальный мужчина реальный пацан самый хороший человек свет,26.1,732.1,91.0,"Ветер, дующий с юго-запада",2.0,4.0,10.0,24.5
183,dying,2015-08-12,1127,22,False,False,мочь когда-нибудь увидеться улыбаться встреча знать забывать вдвоем веселиться хотеть уходить дом просто хотеть вместе бац заканчиваться,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
184,dying,2015-08-12,1301,24,False,False,девиз жизнь пиза ец погнать,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
185,dying,2015-08-12,379,8,False,False,каждый диана красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный божественный завораживать ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
186,dying,2015-08-12,938,19,False,False,любовь непредсказуемый штука мочь весь жизнь ходить мимо человек замечать завтра бояться отпускать рука,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
187,dying,2015-08-12,1066,17,False,False,человек писать ночь думать сон ценить это,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
188,dying,2015-08-12,2293,35,False,False,ночь наушники мечта,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
189,dying,2015-08-12,839,11,False,False,пустой мурашки кожа звонить равный легкость мочь отвечать писать сниться 2 ночь подряд отправлять смайлик ответ понимать,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
190,dying,2015-08-12,1176,18,False,False,бывать день который хотеться поставлять повтор,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
191,dying,2015-08-12,901,26,False,False,знать прекрасный прочитывать первый слово,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
192,dying,2015-08-12,569,3,False,False,каждый причитаться столько счастие сколько сила подарить ..,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
193,dying,2015-08-12,544,8,False,False,вроде свободный вроде поиск активный вроде находить,26.6,733.8,84.0,"Ветер, дующий с юго-юго-запада",3.0,4.0,10.0,23.7
