,author,date,text,n_likes,n_reposts,with_photo,is_repost?
205,dying,12 авг 2015,"девушка ,  у   который   чистый   нога ,  без   единый   синяк   и   укус   комар ,  без   царапина   и   шрам   на   колено ,  как   вы   развлекаться   вообще ?",1516,21,False,False
206,dying,12 авг 2015,"сейчас   так   модно  -  благодарить   за   вранье   и   обижаться ,  когда   ты   говорить   правда .",677,10,False,False
207,dying,12 авг 2015,"никогда   не   лгать   то ,  кто   ты   доверять .  никогда   не   доверять   то ,  кто   ты   солгать ...",715,1,False,False
208,dying,12 авг 2015,у   каждый   должный   быть   свой   ксюша,882,15,False,False
209,dying,12 авг 2015,"короче ,  я   плевать ,  что   человек   обо   я   думать .",960,15,False,False
210,dying,12 авг 2015,"я   просто   общаться   с   человек   наедине ,  потому   что   только   наедине   он   становиться   человек .",844,8,False,False
211,dying,12 авг 2015,каждый   марина   принцесска,404,6,False,False
212,dying,12 авг 2015,"не   говорить   он ,  тот   же   слово ,  что   говорить   я",492,1,False,False
213,dying,12 авг 2015,"на   внешность   не   смотреть ,  возраст   не   снаружи ,  а   внутри .",740,12,False,False
214,dying,12 авг 2015,"подруга  -  это   святой !  особенно ,  если   она   звать   леся",314,7,False,False
215,dying,12 авг 2015,"блин ,  бывать   же   так ,  ненавидеть   какой   нибудь   человек ,  отталкивать   он   от   себя ,  а   через   некоторый   время   понимать   что   он   не   хватать",669,5,False,False
216,dying,12 авг 2015,"и   даже   если   весь   мир   отвертываться   от   ты ,  я   взять   твой   рука   и   мы   уходить   вместе",558,9,False,False
217,dying,12 авг 2015,"история   о   злой   алина : -  алин ,  ты   добрый ?  -  нет",754,13,False,False
218,dying,12 авг 2015,"только   иметь   ребенок ,  ты   понимать ,  что   быть   жизнь ,  который   дорогой   собственный",644,13,True,False
219,dying,12 авг 2015,"встречать   бы   рассвет   с   тот ,  кто   в   голова   ночь .",957,13,False,False
220,dying,12 авг 2015,"я   посвящать   этот   пост   мой   хороший   подруга :  спасибо ,  что   терпеть   я !",956,31,False,False
